customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
1156,AW00012155,Gabriella Lopez,59,50 and above,VIP,2013-03-26,161,2,5930,4,4,2965,370
1157,AW00012156,Bonnie Raji,87,50 and above,VIP,2013-03-04,161,2,5920,3,3,2960,370
1158,AW00012157,William White,86,50 and above,New,2013-11-29,153,2,43,2,2,21,7
1159,AW00012158,Kyle Phillips,47,40-49,New,2013-12-12,152,4,202,11,7,50,67
1160,AW00012159,Kaitlyn Scott,52,50 and above,New,2014-01-15,151,4,259,12,8,64,23
1161,AW00012160,Jaclyn Zhang,57,50 and above,VIP,2013-03-08,161,2,5945,4,4,2972,371
1162,AW00012161,Alexandria Rogers,52,50 and above,New,2013-11-25,153,2,207,4,4,103,25
1163,AW00012162,Luke Mitchell,52,50 and above,VIP,2013-03-25,161,2,5913,4,4,2956,369
1164,AW00012163,Aaron Wang,57,50 and above,VIP,2013-03-04,161,2,5944,4,4,2972,371
1165,AW00012164,Noah Butler,52,50 and above,VIP,2013-03-01,161,2,5908,3,3,2954,369
1166,AW00012165,Caleb Flores,59,50 and above,New,2013-07-05,157,4,280,13,11,70,46
1167,AW00012166,Jared Rogers,42,40-49,New,2013-11-11,153,4,162,9,8,40,40
1168,AW00012167,Sebastian Stewart,58,50 and above,VIP,2013-03-13,161,2,5975,4,4,2987,351
1169,AW00012168,Hunter Jackson,60,50 and above,New,2013-08-23,156,2,73,4,3,36,12
1170,AW00012169,Abigail Howard,54,50 and above,VIP,2013-03-18,161,2,5948,5,5,2974,349
1171,AW00012170,Sara Reed,54,50 and above,VIP,2013-03-08,161,2,5908,3,3,2954,369
1172,AW00012171,Alyssa Cooper,54,50 and above,VIP,2013-03-07,161,2,5984,4,4,2992,374
1173,AW00012172,Eduardo Alexander,54,50 and above,VIP,2013-03-18,161,2,5930,4,4,2965,370
1174,AW00012173,Dalton Edwards,59,50 and above,VIP,2013-03-05,161,2,5929,4,4,2964,370
1175,AW00012174,Charles Phillips,60,50 and above,VIP,2013-03-22,161,2,5873,2,2,2936,391
1176,AW00012175,Luke Powell,60,50 and above,New,2013-11-20,153,2,155,2,2,77,155
1177,AW00012176,Cody James,60,50 and above,New,2014-01-14,151,2,162,4,4,81,14
1178,AW00012177,Kevin Campbell,66,50 and above,New,2013-07-18,157,2,4811,8,8,2405,1202
1179,AW00012178,Ethan Shan,67,50 and above,VIP,2013-03-02,161,2,5933,3,3,2966,395
1180,AW00012179,Alexis Jones,85,50 and above,VIP,2013-07-08,157,2,5913,4,4,2956,311
1181,AW00012180,Holly Mehta,84,50 and above,VIP,2013-07-04,157,2,5930,4,4,2965,312
1182,AW00012181,Katelyn Sanders,84,50 and above,VIP,2013-03-12,161,2,5959,4,4,2979,397
1183,AW00012182,Erin Torres,60,50 and above,New,2013-10-22,154,4,87,6,5,21,12
1184,AW00012183,Emily Robinson,60,50 and above,New,2013-07-09,157,4,229,10,8,57,45
1185,AW00012184,Isaiah Perez,60,50 and above,VIP,2013-03-18,161,2,5875,3,3,2937,391
1186,AW00012185,Kaitlyn Patterson,60,50 and above,New,2013-04-15,160,2,50,4,4,25,50
1187,AW00012186,Bryant Srini,55,50 and above,VIP,2013-03-08,161,2,5913,4,4,2956,394
1188,AW00012187,Ruben Subram,60,50 and above,VIP,2013-03-11,161,2,5908,3,3,2954,393
1189,AW00012188,Ashley Thomas,NULL,50 and above,VIP,2013-03-10,161,2,5933,3,3,2966,395
1190,AW00012189,Sophia Wright,55,50 and above,VIP,2013-03-17,161,2,5950,4,4,2975,396
1191,AW00012190,Justin Gonzales,60,50 and above,VIP,2013-03-04,161,2,5890,5,5,2945,392
1192,AW00012191,Melissa Washington,61,50 and above,New,2013-09-28,155,2,246,5,5,123,49
1193,AW00012192,Jocelyn Hayes,66,50 and above,New,2013-12-22,152,2,160,3,3,80,20
1194,AW00012193,Caleb Simmons,67,50 and above,New,2013-07-07,157,2,4833,6,6,2416,1208
1195,AW00012194,Destiny Foster,67,50 and above,New,2013-05-09,159,2,83,4,4,41,83
1196,AW00012195,Erin Morris,56,50 and above,New,2013-07-27,157,2,124,5,5,62,62
1197,AW00012196,Alexis Miller,67,50 and above,New,2014-01-13,151,4,160,8,6,40,17
1198,AW00012197,Adam Hernandez,68,50 and above,New,2013-05-07,159,2,48,3,3,24,16
1199,AW00012198,Noah Scott,68,50 and above,VIP,2013-07-09,157,2,5969,7,7,2984,314
1200,AW00012199,Christina Richardson,69,50 and above,New,2013-11-13,153,2,195,4,4,97,39
1201,AW00012200,Rafael Sharma,83,50 and above,VIP,2013-03-09,161,2,5935,4,4,2967,395
1202,AW00012201,Mindy Yuan,82,50 and above,New,2013-08-09,156,2,58,5,4,29,29
1203,AW00012202,Xavier Ross,83,50 and above,New,2013-10-04,154,4,171,13,8,42,21
1204,AW00012203,Zachary Hughes,83,50 and above,New,2014-01-05,151,4,200,12,10,50,33
1205,AW00012204,Bradley Jai,83,50 and above,New,2013-06-22,158,2,120,7,7,60,24
1206,AW00012205,Madison Long,82,50 and above,New,2013-12-30,152,2,51,4,4,25,25
1207,AW00012206,Sierra Parker,82,50 and above,VIP,2013-03-08,161,2,5908,3,3,2954,393
1208,AW00012207,Samuel Hill,81,50 and above,VIP,2013-04-11,160,2,5875,3,3,2937,367
1209,AW00012208,Dominique Sanchez,81,50 and above,VIP,2013-04-16,160,2,5954,5,5,2977,372
1210,AW00012209,Mindy Jai,81,50 and above,VIP,2013-04-21,160,2,5908,3,3,2954,369
1211,AW00012210,Alan He,42,40-49,VIP,2013-11-11,153,3,6825,6,5,2275,341
1212,AW00012211,Victor Romero,41,40-49,VIP,2013-07-15,157,2,5908,3,3,2954,211
1213,AW00012212,Shawna Xie,52,50 and above,VIP,2013-07-07,157,2,5898,2,2,2949,210
1214,AW00012213,Alejandro Lal,52,50 and above,New,2013-04-01,160,2,4419,5,5,2209,401
1215,AW00012214,Julie Raje,58,50 and above,VIP,2013-12-17,152,3,6803,8,8,2267,323
1216,AW00012215,Karla She,58,50 and above,VIP,2013-12-21,152,3,6890,9,9,2296,328
1217,AW00012216,Gerald Rodriguez,59,50 and above,VIP,2013-12-17,152,3,6955,9,8,2318,331
1218,AW00012217,Kyle Roberts,60,50 and above,VIP,2013-07-07,157,2,5873,2,2,2936,209
1219,AW00012218,Mitchell Xu,59,50 and above,New,2013-04-25,160,2,4472,5,4,2236,406
1220,AW00012219,Kurt Nara,49,40-49,VIP,2013-07-27,157,2,5967,5,5,2983,213
1221,AW00012220,Virginia Sara,60,50 and above,VIP,2013-07-29,157,2,5950,4,4,2975,212
1222,AW00012221,Brandi Ruiz,60,50 and above,VIP,2013-07-20,157,2,5968,4,4,2984,213
1223,AW00012222,Jenny Xu,60,50 and above,VIP,2013-12-07,152,3,6909,8,7,2303,329
1224,AW00012223,Felicia Vazquez,60,50 and above,New,2013-08-08,156,1,35,1,1,35,35
1225,AW00012224,Tristan Henderson,85,50 and above,New,2013-11-15,153,1,85,2,2,85,85
1226,AW00012225,Kathleen Ortega,62,50 and above,Regular,2013-05-15,159,2,4381,4,4,2190,365
1227,AW00012226,Faith Ward,58,50 and above,Regular,2013-05-02,159,2,4368,5,5,2184,364
1228,AW00012227,Kelsey Raje,63,50 and above,New,2013-04-29,160,1,44,2,2,44,44
1229,AW00012228,Mayra Martinez,63,50 and above,New,2013-05-21,159,2,4401,3,3,2200,400
1230,AW00012229,Kari Gomez,64,50 and above,New,2013-05-23,159,2,4415,4,4,2207,401
1231,AW00012230,Wesley Zheng,65,50 and above,Regular,2013-06-14,158,2,4401,4,4,2200,366
1232,AW00012231,Isabelle Patterson,66,50 and above,Regular,2013-06-22,158,2,4354,3,2,2177,362
1233,AW00012232,Sean Hernandez,66,50 and above,Regular,2013-06-10,158,2,4376,3,3,2188,364
1234,AW00012233,Jerry Yuan,66,50 and above,New,2014-01-17,151,1,35,1,1,35,35
1235,AW00012234,Clarence Zeng,67,50 and above,New,2013-04-26,160,1,35,1,1,35,35
1236,AW00012235,Donna Rai,77,50 and above,New,2013-07-06,157,2,62,4,4,31,15
1237,AW00012236,Kendra Gill,80,50 and above,New,2013-07-13,157,1,35,1,1,35,35
1238,AW00012237,Ruth Madan,74,50 and above,Regular,2013-06-02,158,2,4470,5,5,2235,372
1239,AW00012238,Monica Raman,74,50 and above,New,2013-07-09,157,1,35,1,1,35,35
1240,AW00012239,Alberto Ramos,79,50 and above,VIP,2013-12-17,152,3,6901,8,7,2300,328
1241,AW00012240,Clayton Sharma,40,40-49,Regular,2013-06-03,158,2,3965,2,2,1982,220
1242,AW00012241,Kristine Sandberg,41,40-49,Regular,2013-06-20,158,2,3989,4,4,1994,221
1243,AW00012242,Gilbert Liang,42,40-49,Regular,2013-06-11,158,2,3949,3,3,1974,219
1244,AW00012243,Kristy Rubio,41,40-49,Regular,2013-06-19,158,2,3915,2,2,1957,217
1245,AW00012244,Amy Huang,40,40-49,New,2013-05-17,159,2,115,4,4,57,38
1246,AW00012245,Francisco Gonzalez,42,40-49,Regular,2013-06-13,158,2,3967,4,4,1983,220
1247,AW00012246,Shawn Luo,41,40-49,Regular,2013-06-16,158,2,3947,5,5,1973,219
1248,AW00012247,Brandy Raman,41,40-49,New,2013-05-03,159,2,77,3,3,38,25
1249,AW00012248,Devin Taylor,NULL,50 and above,Regular,2013-07-10,157,2,3940,2,2,1970,207
1250,AW00012249,Jessie Cai,42,40-49,New,2013-10-21,154,2,115,4,4,57,16
1251,AW00012250,Andrea Collins,44,40-49,Regular,2013-07-10,157,2,3965,2,2,1982,208
1252,AW00012251,Troy Suri,44,40-49,Regular,2013-07-19,157,2,3925,3,3,1962,206
1253,AW00012252,Omar Liu,43,40-49,Regular,2013-07-25,157,2,3939,5,5,1969,207
1254,AW00012253,Jenny Sun,44,40-49,Regular,2013-07-16,157,2,4067,6,6,2033,214
1255,AW00012254,Calvin Deng,78,50 and above,VIP,2013-07-29,157,2,5968,5,5,2984,213
1256,AW00012255,Robyn Alvarez,48,40-49,VIP,2013-07-20,157,2,5883,3,3,2941,210
1257,AW00012256,Wendy Ramos,54,50 and above,VIP,2013-08-16,156,2,5953,3,3,2976,205
1258,AW00012257,Ross Ruiz,60,50 and above,New,2013-12-05,152,1,50,1,1,50,50
1259,AW00012258,Jamie Li,59,50 and above,New,2013-10-01,154,1,50,1,1,50,50
1260,AW00012259,Cindy Madan,54,50 and above,New,2013-06-19,158,2,86,5,5,43,28
1261,AW00012260,Melinda Romero,54,50 and above,New,2013-07-29,157,2,241,5,5,120,48
1262,AW00012261,Kaitlin Sanchez,60,50 and above,VIP,2013-08-21,156,2,5973,5,5,2986,213
1263,AW00012262,Morgan Sanchez,61,50 and above,New,2013-03-31,161,2,119,5,5,59,119
1264,AW00012263,Emmanuel Garcia,61,50 and above,VIP,2013-12-27,152,3,6829,8,8,2276,325
1265,AW00012264,Bruce Ashe,50,50 and above,VIP,2013-05-25,159,3,5663,7,7,1887,435
1266,AW00012265,Alan Guo,62,50 and above,VIP,2013-08-06,156,2,5964,5,5,2982,213
1267,AW00012266,Tiffany Lin,56,50 and above,Regular,2013-06-10,158,2,4401,3,3,2200,366
1268,AW00012267,Clifford Garcia,63,50 and above,VIP,2013-08-16,156,2,5873,2,2,2936,209
1269,AW00012268,Edwin Shan,63,50 and above,New,2013-04-16,160,1,50,1,1,50,50
1270,AW00012269,Warren Zheng,55,50 and above,New,2013-06-27,158,1,44,2,2,44,44
1271,AW00012270,Ebony Ramos,60,50 and above,Regular,2013-07-10,157,2,4455,4,4,2227,342
1272,AW00012271,Tyrone Hernandez,61,50 and above,VIP,2013-05-18,159,3,5683,7,6,1894,437
1273,AW00012272,Justin Alexander,61,50 and above,VIP,2013-04-08,160,3,5139,5,5,1713,428
1274,AW00012273,Nelson Carlson,62,50 and above,New,2013-08-01,156,1,50,1,1,50,50
1275,AW00012274,Javier Torres,50,50 and above,New,2013-10-07,154,1,35,1,1,35,35
1276,AW00012275,Adriana Madan,45,40-49,Regular,2013-07-30,157,2,4435,5,5,2217,369
1277,AW00012276,Alisha Shan,50,50 and above,Regular,2013-07-16,157,2,4416,5,5,2208,368
1278,AW00012277,Beth Ortega,52,50 and above,VIP,2013-05-25,159,3,5666,8,7,1888,435
1279,AW00012278,Meredith Johnsen,52,50 and above,New,2013-06-22,158,1,50,1,1,50,50
1280,AW00012279,Mathew Suarez,51,50 and above,VIP,2013-08-13,156,2,5974,4,4,2987,221
1281,AW00012280,Theresa Alvarez,45,40-49,VIP,2013-08-13,156,2,5923,5,5,2961,219
1282,AW00012281,Janelle Sanchez,45,40-49,VIP,2013-04-03,160,3,5169,7,7,1723,430
1283,AW00012282,Nicolas Tang,45,40-49,VIP,2013-04-07,160,3,5111,3,3,1703,425
1284,AW00012283,Todd Zeng,46,40-49,VIP,2013-05-11,159,3,5583,6,6,1861,398
1285,AW00012284,Cristina Beck,46,40-49,VIP,2013-05-21,159,3,5625,5,5,1875,432
1286,AW00012285,Bethany Chande,51,50 and above,VIP,2013-08-14,156,2,5968,4,4,2984,221
1287,AW00012286,Nathan Jenkins,51,50 and above,New,2013-04-18,160,3,5255,9,9,1751,477
1288,AW00012287,Andre Arun,69,50 and above,VIP,2013-05-26,159,3,5720,10,9,1906,476
1289,AW00012288,Sara Brooks,42,40-49,New,2014-01-09,151,2,148,5,5,74,49
1290,AW00012289,Joseph Taylor,42,40-49,VIP,2013-05-22,159,3,5646,8,8,1882,470
1291,AW00012290,Kaylee Morris,53,50 and above,VIP,2013-08-04,156,2,5873,2,2,2936,217
1292,AW00012291,Johnathan Suri,77,50 and above,VIP,2013-11-20,153,4,8067,11,10,2016,504
1293,AW00012292,Nicolas Kumar,71,50 and above,VIP,2013-11-07,153,3,5027,6,6,1675,279
1294,AW00012293,Tammy Garcia,77,50 and above,New,2013-10-11,154,2,86,4,4,43,21
1295,AW00012294,Shane Kovar,76,50 and above,New,2013-08-16,156,2,75,2,2,37,25
1296,AW00012295,Dwayne Gomez,70,50 and above,New,2013-09-26,155,4,174,9,9,43,24
1297,AW00012296,Francisco Sara,65,50 and above,VIP,2013-10-25,154,5,13164,12,9,2632,453
1298,AW00012297,Felicia Blanco,76,50 and above,VIP,2013-11-09,153,4,8022,11,10,2005,534
1299,AW00012298,Crystal Zeng,76,50 and above,VIP,2013-12-11,152,4,8052,10,10,2013,503
1300,AW00012299,Walter Serrano,76,50 and above,Regular,2013-11-09,153,3,4977,7,7,1659,276
1301,AW00012300,Adriana Gonzalez,74,50 and above,VIP,2013-10-17,154,5,13242,10,10,2648,456
1302,AW00012301,Nichole Nara,74,50 and above,VIP,2013-11-20,153,5,13294,13,11,2658,443
1303,AW00012302,Kevin Coleman,75,50 and above,VIP,2013-12-26,152,4,8091,12,12,2022,505
1304,AW00012303,Kristi Alvarez,75,50 and above,New,2013-10-02,154,2,84,3,3,42,42
1305,AW00012304,Alejandro Zhou,69,50 and above,New,2013-12-28,152,2,123,5,5,61,41
1306,AW00012305,Xavier Bailey,66,50 and above,Regular,2013-10-29,154,3,4940,4,3,1646,308
1307,AW00012306,Logan Parker,68,50 and above,New,2013-06-08,158,2,75,3,2,37,75
1308,AW00012307,Brad She,66,50 and above,VIP,2013-11-17,153,5,13172,11,10,2634,439
1309,AW00012308,Margaret He,56,50 and above,VIP,2013-11-19,153,5,13268,14,14,2653,457
1310,AW00012309,Omar Raje,66,50 and above,New,2013-05-14,159,2,101,4,4,50,50
1311,AW00012310,Stacy Munoz,66,50 and above,New,2013-10-22,154,2,104,4,4,52,104
1312,AW00012311,Stanley Weber,61,50 and above,New,2013-12-21,152,2,116,7,7,58,38
1313,AW00012312,Jake Zhao,56,50 and above,New,2013-10-28,154,1,35,1,1,35,35
1314,AW00012313,Jaime Chande,68,50 and above,New,2014-01-15,151,1,44,2,2,44,44
1315,AW00012314,Jill Suarez,67,50 and above,VIP,2013-12-28,152,4,7997,8,7,1999,499
1316,AW00012315,Ann Rodriguez,67,50 and above,New,2013-03-14,161,3,6803,6,6,2267,755
1317,AW00012316,Alejandro Luo,62,50 and above,New,2013-03-19,161,3,6799,6,6,2266,679
1318,AW00012317,Carl She,67,50 and above,New,2013-03-24,161,3,6823,9,8,2274,758
1319,AW00012318,Kristina Schmidt,68,50 and above,New,2013-03-08,161,3,6808,4,4,2269,756
1320,AW00012319,Shannon Ye,68,50 and above,New,2013-12-03,152,2,79,3,3,39,9
1321,AW00012320,Cheryl Alvarez,63,50 and above,New,2013-10-26,154,2,78,4,4,39,39
1322,AW00012321,Rosa Hu,70,50 and above,VIP,2013-11-21,153,5,13215,15,12,2643,455
1323,AW00012322,Kari Mehta,69,50 and above,New,2013-12-22,152,1,50,1,1,50,50
1324,AW00012323,Lawrence Alonso,64,50 and above,VIP,2013-05-15,159,4,10836,11,11,2709,471
1325,AW00012324,Dale Lal,70,50 and above,New,2013-11-14,153,2,66,4,4,33,66
1326,AW00012325,Gloria Martin,70,50 and above,New,2013-12-26,152,2,133,5,5,66,33
1327,AW00012326,Glenn Zhou,70,50 and above,New,2013-11-30,153,2,64,2,2,32,32
1328,AW00012327,Edwin Liang,65,50 and above,New,2013-07-06,157,2,14,2,2,7,2
1329,AW00012328,Eugene Zhao,71,50 and above,New,2013-03-21,161,3,6792,8,7,2264,754
1330,AW00012329,Bonnie Shan,70,50 and above,New,2013-09-26,155,2,119,4,4,59,29
1331,AW00012330,Preston Raman,72,50 and above,VIP,2013-12-24,152,4,7932,10,8,1983,495
1332,AW00012331,Meagan Chandra,72,50 and above,New,2013-03-05,161,1,50,1,1,50,50
1333,AW00012332,Andres Nara,72,50 and above,VIP,2013-06-24,158,4,10789,10,10,2697,449
1334,AW00012333,Terrance Rodriguez,72,50 and above,VIP,2013-06-05,158,4,10829,11,9,2707,451
1335,AW00012334,Roy Jimenez,67,50 and above,New,2014-01-18,151,2,94,5,5,47,13
1336,AW00012335,Francisco Ashe,67,50 and above,New,2013-03-22,161,3,6912,9,8,2304,768
1337,AW00012336,Wyatt Price,73,50 and above,New,2013-12-16,152,2,79,2,2,39,7
1338,AW00012337,Dustin Goldstein,45,40-49,VIP,2013-08-08,156,3,8137,7,6,2712,406
1339,AW00012338,Monica Vance,44,40-49,VIP,2013-08-17,156,3,8265,8,8,2755,413
1340,AW00012339,Clayton Jai,44,40-49,VIP,2013-08-03,156,3,6865,5,5,2288,361
1341,AW00012340,Stacy Diaz,44,40-49,VIP,2013-09-23,155,3,6752,6,6,2250,337
1342,AW00012341,Katie Kumar,44,40-49,VIP,2013-09-09,155,3,6840,7,6,2280,342
1343,AW00012342,Morgan Young,46,40-49,VIP,2013-09-23,155,3,6838,7,7,2279,341
1344,AW00012343,Gloria Ruiz,47,40-49,VIP,2013-09-20,155,3,5568,4,4,1856,278
1345,AW00012344,Dominique Perez,46,40-49,New,2013-08-13,156,3,68,6,6,22,13
1346,AW00012345,Alison Raje,46,40-49,New,2014-01-12,151,3,68,6,6,22,6
1347,AW00012346,Wesley Gao,46,40-49,VIP,2013-09-18,155,3,6864,5,5,2288,343
1348,AW00012347,Summer Madan,46,40-49,VIP,2013-09-24,155,3,6839,6,5,2279,341
1349,AW00012348,Jimmy Vazquez,47,40-49,VIP,2013-09-12,155,3,6906,10,9,2302,345
1350,AW00012349,Lacey Yuan,46,40-49,VIP,2013-09-01,155,3,6772,5,5,2257,322
1351,AW00012350,Logan Hernandez,42,40-49,VIP,2013-09-25,155,3,6791,6,5,2263,339
1352,AW00012351,Cara Zhang,42,40-49,New,2014-01-27,151,3,186,7,7,62,26
1353,AW00012352,Ramon Zhang,48,40-49,New,2013-11-19,153,3,273,7,6,91,136
1354,AW00012353,Joe Ramos,42,40-49,VIP,2013-08-29,156,3,6765,5,5,2255,356
1355,AW00012354,Lance Ortega,42,40-49,VIP,2013-09-02,155,3,6797,6,6,2265,339
1356,AW00012355,Monique Ortega,42,40-49,VIP,2013-09-17,155,3,6818,7,7,2272,324
1357,AW00012356,Julia Wood,49,40-49,VIP,2013-09-19,155,3,6810,5,5,2270,340
1358,AW00012357,Susan Lu,44,40-49,New,2014-01-11,151,3,117,6,5,39,39
1359,AW00012358,Lacey Raje,51,50 and above,VIP,2013-09-04,155,3,6787,5,5,2262,339
1360,AW00012359,Veronica Raman,51,50 and above,New,2013-10-07,154,3,95,6,6,31,95
1361,AW00012360,Mario Goel,49,40-49,VIP,2013-09-24,155,3,6750,3,3,2250,337
1362,AW00012361,Dana Diaz,44,40-49,New,2013-11-18,153,3,217,5,5,72,108
1363,AW00012362,Thomas Harrison,74,50 and above,VIP,2013-04-21,160,2,5904,4,4,2952,369
1364,AW00012363,Kayla Thompson,79,50 and above,New,2013-10-01,154,4,274,11,9,68,39
1365,AW00012364,Erin Rogers,79,50 and above,VIP,2013-03-31,161,2,5898,2,2,2949,393
1366,AW00012365,Alex Evans,73,50 and above,New,2013-06-06,158,2,54,4,4,27,27
1367,AW00012366,Stephanie Cox,78,50 and above,New,2013-11-27,153,2,89,5,5,44,12
1368,AW00012367,Trinity Townsend,47,40-49,New,2013-11-10,153,2,160,5,5,80,17
1369,AW00012368,Rodney Rubio,48,40-49,New,2013-11-27,153,1,35,1,1,35,35
1370,AW00012369,Terrence Lal,57,50 and above,New,2013-12-14,152,3,94,6,5,31,31
1371,AW00012370,Preston Perez,58,50 and above,New,2013-06-02,158,3,61,6,4,20,15
1372,AW00012371,Stefanie Subram,58,50 and above,New,2013-11-25,153,3,213,7,6,71,53
1373,AW00012372,Darren Prasad,57,50 and above,New,2013-07-19,157,3,98,7,5,32,24
1374,AW00012373,Isaac Gray,41,40-49,Regular,2013-08-17,156,2,3593,3,3,1796,138
1375,AW00012374,Marie Kapoor,41,40-49,New,2013-02-07,162,1,35,1,1,35,35
1376,AW00012375,Jarrod Raman,41,40-49,New,2014-01-11,151,1,44,2,2,44,44
1377,AW00012376,Holly Perez,41,40-49,New,2013-06-04,158,2,75,3,3,37,75
1378,AW00012377,Christopher Miller,41,40-49,New,2013-06-24,158,1,50,1,1,50,50
1379,AW00012378,Brianna Sanchez,41,40-49,New,2013-07-25,157,2,4366,2,2,2183,396
1380,AW00012379,Bridget Chande,42,40-49,New,2013-04-21,160,1,50,1,1,50,50
1381,AW00012380,Omar Yuan,47,40-49,VIP,2013-06-19,158,3,5570,5,5,1856,464
1382,AW00012381,Johnny Lal,41,40-49,New,2013-04-18,160,3,5161,6,5,1720,516
1383,AW00012382,Tamara Chen,43,40-49,VIP,2013-06-06,158,3,5606,3,2,1868,467
1384,AW00012383,Albert Gomez,48,40-49,VIP,2013-08-08,156,2,5898,2,2,2949,218
1385,AW00012384,Jacquelyn Gutierrez,47,40-49,New,2013-04-10,160,3,5056,8,8,1685,632
1386,AW00012385,Tara Raji,48,40-49,New,2013-04-03,160,3,5118,4,4,1706,511
1387,AW00012386,Katherine Perry,49,40-49,New,2013-07-05,157,2,4497,6,5,2248,408
1388,AW00012387,Meredith Vazquez,43,40-49,New,2013-09-21,155,1,35,1,1,35,35
1389,AW00012388,Casey Kumar,48,40-49,Regular,2013-08-20,156,2,4379,3,3,2189,364
1390,AW00012389,Albert JimÔö£┬«nez,48,40-49,New,2013-11-13,153,1,50,1,1,50,50
1391,AW00012390,Denise Martinez,43,40-49,New,2013-05-26,159,3,4977,7,7,1659,553
1392,AW00012391,Olivia Kelly,43,40-49,New,2013-05-29,159,3,5121,4,3,1707,465
1393,AW00012392,Nichole Nath,49,40-49,New,2013-03-15,161,2,75,3,3,37,37
1394,AW00012393,Brenda Sai,49,40-49,New,2013-09-27,155,1,74,2,2,74,74
1395,AW00012394,Erika Serrano,44,40-49,VIP,2013-06-14,158,3,5636,5,5,1878,469
1396,AW00012395,Kyle Carter,44,40-49,VIP,2013-09-24,155,2,5968,4,4,2984,221
1397,AW00012396,Susan Yang,50,50 and above,New,2013-10-15,154,1,50,1,1,50,50
1398,AW00012397,Shaun Chapman,51,50 and above,New,2013-05-24,159,3,4968,7,7,1656,552
1399,AW00012398,Ashley Clark,49,40-49,VIP,2013-09-17,155,3,6498,6,6,2166,240
1400,AW00012399,Henry Chapman,49,40-49,New,2013-08-23,156,1,59,4,4,59,59
1401,AW00012400,Andy Martin,49,40-49,New,2013-08-09,156,1,69,3,3,69,69
1402,AW00012401,Kimberly Rivera,44,40-49,New,2013-09-19,155,1,37,2,2,37,37
1403,AW00012402,Albert Moreno,50,50 and above,VIP,2013-06-02,158,3,5218,6,6,1739,434
1404,AW00012403,Henry Young,50,50 and above,New,2013-11-20,153,1,67,3,3,67,67
1405,AW00012404,Krystal Liang,44,40-49,New,2013-06-03,158,3,5251,8,8,1750,477
1406,AW00012405,Cole Sanchez,50,50 and above,New,2014-01-07,151,1,37,2,2,37,37
1407,AW00012406,Ross Gutierrez,51,50 and above,New,2013-12-16,152,1,35,1,1,35,35
1408,AW00012407,Shawn Raji,45,40-49,New,2013-10-26,154,1,75,3,3,75,75
1409,AW00012408,Jon Lu,51,50 and above,New,2013-09-30,155,1,42,3,3,42,42
1410,AW00012409,Savannah Hill,46,40-49,New,2013-11-07,153,2,155,2,2,77,25
1411,AW00012410,Mariah Richardson,45,40-49,New,2014-01-16,151,2,160,3,3,80,17
1412,AW00012411,Kevin Alexander,45,40-49,New,2013-10-17,154,2,160,3,3,80,40
1413,AW00012412,Mackenzie Wright,90,50 and above,New,2013-11-11,153,2,259,5,5,129,259
1414,AW00012413,James Gonzales,49,40-49,New,2013-08-13,156,2,162,4,4,81,81
1415,AW00012414,Ethan Lal,55,50 and above,New,2013-08-31,156,2,157,3,3,78,52
1416,AW00012415,Brianna Richardson,54,50 and above,New,2013-11-22,153,1,75,3,3,75,75
1417,AW00012416,Veronica Martinez,43,40-49,New,2013-06-29,158,1,40,2,2,40,40
1418,AW00012417,Alexis Bryant,49,40-49,New,2014-01-05,151,1,59,3,3,59,59
1419,AW00012418,Robert Hernandez,67,50 and above,VIP,2013-11-06,153,2,5969,5,5,2984,259
1420,AW00012419,Destiny Bell,68,50 and above,New,2013-06-10,158,1,35,1,1,35,35
1421,AW00012420,Spencer Hayes,67,50 and above,New,2013-03-15,161,1,42,3,3,42,42
1422,AW00012421,Cameron Hughes,62,50 and above,New,2013-03-12,161,1,75,3,3,75,75
1423,AW00012422,Hailey Evans,67,50 and above,New,2013-10-13,154,1,35,1,1,35,35
1424,AW00012423,Sarah Thompson,56,50 and above,VIP,2013-11-18,153,2,5908,3,3,2954,256
1425,AW00012424,Rebecca Mitchell,61,50 and above,New,2013-08-25,156,1,99,4,4,99,99
1426,AW00012425,Brandon White,67,50 and above,New,2013-11-17,153,1,90,3,3,90,90
1427,AW00012426,Cody Cox,66,50 and above,New,2013-11-05,153,1,99,4,4,99,99
1428,AW00012427,Kimberly Stewart,67,50 and above,New,2013-06-04,158,1,40,2,2,40,40
1429,AW00012428,Sean Morris,66,50 and above,New,2013-10-26,154,1,75,3,3,75,75
1430,AW00012429,Melvin Black,65,50 and above,New,2013-03-05,161,1,35,1,1,35,35
1431,AW00012430,Kaitlyn Thompson,66,50 and above,New,2014-01-10,151,4,289,11,9,72,32
1432,AW00012431,Wyatt Thomas,66,50 and above,New,2014-01-08,151,4,224,8,7,56,22
1433,AW00012432,Nathan Clark,65,50 and above,New,2013-10-26,154,1,92,3,3,92,92
1434,AW00012433,Antonio Price,60,50 and above,New,2013-03-30,161,1,75,3,3,75,75
1435,AW00012434,Thomas Kumar,66,50 and above,New,2013-11-20,153,1,75,3,3,75,75
1436,AW00012435,Christy Zhou,65,50 and above,VIP,2013-07-29,157,2,5920,3,3,2960,311
1437,AW00012436,Albert Diaz,66,50 and above,New,2013-06-16,158,1,42,3,3,42,42
